station_id,lat,lon,elevation
162591-99999,44.824,10.296,49.1
162592-99999,44.547,7.623,386.2
162593-99999,45.429,10.331,108.5
162600-99999,41.433,15.533,81.0
162610-99999,41.541,15.718,55.8
162630-99999,41.05,15.233,1093.0
162640-99999,41.133,15.517,514.0
162700-99999,41.133,16.767,53.9
162800-99999,40.917,12.95,185.0
162890-34113,40.886,14.291,89.6
162890-99999,40.85,14.3,72.0
162923-99999,40.62,14.911,37.5
162940-99999,40.55,14.25,269.0
163000-99999,40.633,15.8,843.0
163100-99999,40.017,15.283,185.0
163120-99999,40.768,16.933,361.8
163170-99999,40.083,16.017,896.0
163200-99999,40.658,17.947,14.3
163240-99999,40.518,17.403,65.5
163250-99999,40.433,16.883,12.0
163320-99999,40.239,18.133,47.5
163340-99999,40.1,18.483,80.0
163370-99999,39.583,15.883,485.0
163440-99999,39.333,16.4,1677.0
163445-99999,39.333,16.4,1720.0
163500-99999,38.997,17.08,158.8
163600-99999,39.817,18.35,112.0
163620-99999,38.905,16.242,11.9
163640-99999,38.75,16.367,997.0
164000-99999,38.7,13.183,251.0
164050-99999,38.176,13.091,19.8
164100-99999,38.111,13.313,105.2
164150-99999,38.567,14.85,46.0
164200-99999,38.2,15.55,51.0
164220-99999,38.071,15.652,29.3
164290-99999,37.911,12.488,7.3
164340-99999,37.717,13.433,1035.0
164360-99999,37.517,13.083,125.0
164500-99999,37.567,14.283,965.0
164530-99999,37.083,14.217,33.0
164590-99999,37.4,14.917,22.0
164600-99999,37.467,15.066,11.9
164700-99999,36.817,11.969,193.5
164800-99999,36.683,15.133,51.0
164900-99999,35.498,12.618,21.3
165060-99999,41.217,9.4,170.0
165200-99999,40.632,8.291,26.5
165220-99999,40.567,8.167,205.0
165310-99999,40.899,9.518,11.3
165380-99999,40.117,9.25,1029.0
165390-99999,39.75,8.467,92.0
165410-99999,39.667,9.433,645.0
165420-99999,39.5,9.617,22.0
165460-99999,39.354,8.972,30.5
165500-99999,39.933,9.717,156.0
165600-99999,39.251,9.054,4.0
165640-99999,39.1,9.517,118.0
165970-99999,35.857,14.478,91.4
166140-99999,40.446,21.282,660.5
166220-99999,40.52,22.971,6.7
166240-99999,40.913,24.619,5.5
166270-99999,40.856,25.956,7.3
166320-99999,40.286,21.841,627.6
166410-99999,39.602,19.912,1.8
166421-99999,37.017,25.133,36.0
166430-99999,38.925,20.765,3.4
166480-99999,39.65,22.466,73.5
166500-99999,39.917,25.236,4.3
166650-99999,39.22,22.794,25.3
166653-99999,39.177,23.504,16.5
166670-99999,39.057,26.598,18.3
166750-99999,38.883,22.433,13.8
166820-99999,37.921,21.293,16.8
166840-99999,38.968,24.487,13.4
166850-99999,38.12,20.5,18.0
166870-99999,38.151,21.426,14.0
166990-99999,38.34,23.565,147.8
167060-99999,38.343,26.141,4.6
167100-99999,37.531,22.404,644.0
167160-99999,37.882,23.735,21.0
167161-99999,37.936,23.944,93.9
167180-99999,38.064,23.556,43.6
167193-99999,37.751,20.884,4.6
167230-99999,37.69,26.912,5.8
167260-99999,37.068,22.026,7.9
167263-99999,37.435,25.348,123.4
167264-99999,37.423,24.951,71.9
167320-99999,37.1,25.367,9.8
167340-99999,36.833,21.7,53.2
167341-99999,37.083,25.367,3.0
167380-99999,36.733,24.433,168.4
167420-99999,36.793,27.092,125.6
167430-99999,36.274,23.017,318.5
167443-99999,36.399,25.479,38.7
167460-99999,35.532,24.15,149.4
167464-33209,35.533,24.15,146.3
167490-99999,36.405,28.086,5.8
167540-99999,35.34,25.18,35.1
167543-99999,35.421,27.146,20.1
170200-99999,41.633,32.333,33.0
170220-99999,41.45,31.8,137.0
170240-99999,41.983,33.783,64.0
170260-99999,42.033,35.167,32.0
170300-99999,41.283,36.3,4.0
170310-99999,41.254,36.567,5.5
170340-99999,40.917,38.383,37.0
170380-99999,40.995,39.79,31.7
170420-99999,41.4,41.433,33.0
170500-99999,41.667,26.567,51.0
170540-99999,41.138,27.919,175.0
170560-99999,40.983,27.55,3.0
170600-99999,40.977,28.821,49.7
170630-99999,40.899,29.309,95.1
170670-99999,40.667,29.833,18.0
170690-99999,40.783,30.417,30.0
170700-99999,40.733,31.6,743.0
170740-99999,41.314,33.796,1100.0
170800-99999,40.6,33.617,751.0
170820-99999,40.829,35.522,535.8
170840-99999,40.55,34.95,776.0
170850-99999,40.65,35.85,412.0
170860-99999,40.3,36.567,608.0
170880-99999,40.467,39.467,1219.0
170900-99999,39.814,36.903,1595.9
170920-99999,39.71,39.527,1153.1
170960-99999,39.957,41.17,1756.6
170980-99999,40.562,43.115,1795.0
170990-99999,39.65,43.033,1664.8
171000-99999,39.917,44.05,858.0
171100-99999,40.183,25.9,72.0
171120-99999,40.138,26.427,7.0
171150-99999,40.318,27.978,51.8
171160-99999,40.183,29.067,100.0
171180-99999,40.255,29.563,232.9
171200-99999,40.15,29.967,539.0
171240-99999,39.784,30.582,786.7
171270-99999,40.079,32.566,843.4
171280-99999,40.128,32.995,952.5
171290-99999,39.95,32.689,808.6
171300-99999,39.95,32.883,891.0
171310-99999,39.935,32.741,821.1
171350-99999,39.85,33.517,748.0
171400-99999,39.817,34.8,1298.0
171450-99999,39.555,27.014,15.2
171500-99999,39.619,27.926,103.6
171550-99999,39.417,29.967,969.0
171600-99999,39.15,34.167,1007.0
171700-99999,38.468,43.332,1670.3
171750-99999,39.3,26.7,4.0
171800-99999,39.067,26.883,3.0
171840-99999,38.809,27.834,80.2
171860-99999,38.617,27.433,71.0
171880-99999,38.683,29.4,919.0
171900-99999,38.726,30.601,1008.9
171940-99999,38.772,34.535,944.9
171950-99999,38.77,35.495,1055.5
171970-99999,38.354,38.254,919.3
172000-99999,38.435,38.091,862.0
172005-99999,40.735,30.083,55.5
172006-99999,39.81,30.519,788.8
172020-99999,38.607,39.291,892.1
172030-99999,38.867,40.5,1177.0
172100-99999,37.917,41.95,896.0
172180-99999,38.513,27.01,4.9
172190-99999,38.292,27.157,125.6
172200-99999,38.433,27.167,29.0
172320-99999,37.867,27.25,22.0
172340-99999,37.85,27.85,56.0
172370-99999,37.783,29.083,425.0
172380-99999,37.667,30.333,967.0
172400-99999,37.785,30.582,990.6
172410-99999,37.855,30.368,864.1
172440-99999,37.979,32.562,1030.5
172480-99999,37.5,34.05,1044.0
172500-99999,37.967,34.683,1210.0
172550-99999,37.6,36.933,572.0
172600-99999,36.947,37.479,705.6
172700-99999,37.133,38.767,549.0
172750-99999,37.3,40.733,1050.0
172800-99999,37.894,40.201,686.1
172820-99999,37.929,41.117,555.3
172900-99999,37.14,27.67,61.6
172910-99999,37.251,27.664,6.4
172920-99999,37.217,28.367,646.0
172950-99999,36.713,28.793,6.1
172960-99999,36.617,29.117,3.0
172980-99999,36.85,28.267,16.0
173000-99999,36.899,30.8,53.9
173020-99999,36.867,30.7,47.0
173100-99999,36.55,32.0,6.0
173200-99999,36.083,32.833,4.0
173300-99999,36.383,33.933,15.0
173400-99999,36.8,34.633,3.0
173500-33308,37.002,35.426,72.5
173520-99999,36.982,35.28,19.8
173700-99999,36.573,36.154,7.6
173750-99999,36.3,30.15,2.0
175000-99999,35.183,32.983,52.0
175010-99999,35.817,32.85,129.0
175050-99999,35.3,32.967,89.0
175100-99999,35.35,33.333,10.0
175150-99999,35.2,33.35,131.0
175350-99999,35.283,33.883,39.0
175400-99999,35.133,33.933,0.0
175500-99999,35.533,34.017,123.0
176000-99999,34.718,32.486,12.5
176010-99999,34.59,32.988,23.2
176060-99999,35.15,33.283,216.7
176074-99999,35.15,33.5,91.0
176090-99999,34.875,33.625,2.4
200260-99999,80.167,36.75,9.0
200340-99999,80.817,47.417,18.0
200460-99999,80.617,58.05,22.0
200490-99999,80.367,52.917,46.0
200660-99999,80.833,79.7,47.0
200690-99999,79.483,76.983,10.0
200870-99999,79.55,90.567,8.0
200970-99999,79.383,102.417,6.0
201070-99999,78.067,14.25,75.0
201860-99999,78.617,98.7,8.0
201990-99999,78.133,107.2,12.0
202740-99999,77.5,82.2,23.0
202770-99999,77.283,89.667,5.0
202890-99999,77.183,96.583,9.0
202910-99999,78.233,103.117,30.0
202920-99999,77.717,104.3,15.0
202940-99999,77.617,101.483,6.0
203530-99999,76.95,68.55,8.0
203570-99999,76.183,63.567,9.0
203880-99999,76.283,94.733,10.0
204710-99999,75.95,82.95,11.9
204760-99999,75.417,88.9,11.0
205940-99999,74.5,102.5,11.0
206650-99999,73.5,76.0,4.0
206670-99999,73.333,70.05,7.0
206740-99999,73.5,80.4,47.0
206960-99999,73.667,109.75,20.0
207440-99999,72.367,52.7,19.0
207660-99999,72.333,79.5,10.0
208560-99999,71.4,67.633,18.0
208640-99999,71.483,71.817,8.0
208710-99999,71.883,82.7,5.9
208910-99999,71.983,102.467,33.0
209430-99999,70.717,57.617,14.0
209460-99999,70.45,59.083,12.2
209630-99999,70.883,78.5,8.0
209640-99999,70.35,74.133,4.0
209670-99999,70.167,72.517,17.8
209730-99999,70.85,89.883,29.0
213010-99999,76.8,110.833,6.0
213580-99999,76.15,152.833,14.0
214050-99999,75.533,113.517,6.0
214320-99999,76.0,137.867,8.0
215040-99999,74.667,112.933,57.0
215350-99999,74.667,138.9,14.6
215410-99999,74.883,142.2,10.0
216110-99999,73.567,118.75,10.0
216130-99999,73.9,124.6,9.0
216270-99999,73.167,128.833,5.0
216360-99999,73.336,139.867,24.7
216470-99999,73.183,143.233,22.0
217330-99999,72.75,140.75,6.0
218130-99999,71.917,123.567,26.6
218240-99999,71.698,128.903,9.1
218250-99999,71.533,129.917,3.0
218350-99999,71.5,136.583,11.0
218490-99999,71.017,149.0,6.0
219080-99999,70.133,113.967,62.0
219210-99999,70.683,127.4,33.0
219310-99999,70.767,136.217,24.0
219460-99999,70.617,147.883,61.0
219550-99999,70.55,154.25,2.0
219650-99999,70.633,162.483,41.0
219780-99999,70.083,170.933,5.8
219820-99999,70.983,-178.65,4.0
220030-99999,69.933,31.983,8.0
220280-99999,69.2,35.117,30.0
221060-99999,68.6,31.8,63.0
221130-99999,68.782,32.751,81.1
221270-99999,68.0,35.033,162.0
221450-99999,68.367,38.65,10.0
221650-99999,68.65,43.3,49.0
221930-99999,68.783,49.3,7.0
222130-99999,67.55,33.35,134.0
222170-99999,67.15,32.35,25.0
222350-99999,67.35,37.05,156.0
222490-99999,67.133,39.667,151.0
222690-99999,67.15,43.9,13.0
222710-99999,67.883,44.15,18.0
222820-99999,67.8,46.667,6.0
222920-99999,67.683,48.683,4.0
223240-99999,66.683,34.35,40.0
223340-99999,66.333,36.017,3.5
223490-99999,66.183,39.533,9.0
223610-99999,66.717,42.483,16.2
223650-99999,66.383,43.25,21.0
223830-99999,66.739,47.72,11.5
224030-99999,65.883,31.833,129.0
224080-99999,65.217,31.167,120.0
224220-99999,65.9,34.767,12.0
224290-99999,65.033,35.7,7.4
224380-99999,65.2,36.817,17.0
224460-99999,65.467,39.733,77.0
224560-99999,65.383,41.883,68.6
224710-99999,65.867,44.217,19.0
224810-99999,65.767,46.2,42.2
225200-99999,64.983,34.8,8.0
225220-99999,64.95,34.65,8.0
225250-99999,64.567,34.917,9.0
225460-99999,64.55,39.767,7.9
225500-99999,64.6,40.717,18.9
225510-99999,64.85,40.283,3.0
225590-99999,64.217,41.667,12.0
225630-99999,64.7,43.383,31.0
225730-99999,64.9,45.767,71.0
225830-99999,64.75,47.65,64.0
226020-99999,63.833,30.817,182.0
226210-99999,63.767,34.283,112.0
226410-99999,63.9,38.117,13.0
226480-99999,63.117,39.233,34.0
226560-99999,63.483,41.8,18.0
226570-99999,63.067,40.35,108.0
226710-99999,64.017,44.45,65.1
226760-99999,63.583,45.633,62.0
226950-99999,63.45,48.9,158.0
227210-99999,62.917,34.433,81.0
227490-99999,62.133,39.3,101.3
227620-99999,62.817,42.783,34.0
227680-99999,62.1,42.9,45.0
227780-99999,62.233,45.017,58.0
227980-99999,62.167,49.117,92.0
228020-99999,61.717,30.717,19.0
228200-99999,61.817,34.267,110.0
228310-99999,61.8,36.583,44.0
228370-99999,61.017,36.45,56.0
228450-99999,61.5,38.933,126.0
228540-99999,61.667,40.183,233.0
228670-99999,61.083,42.067,91.0
228870-99999,61.233,46.717,56.0
228920-99999,60.717,28.733,13.0
229390-99999,60.017,37.75,131.0
229540-99999,60.467,40.2,202.0
229960-99999,60.367,49.65,152.0
230220-99999,69.75,61.7,49.0
230240-99999,69.483,60.333,6.0
230320-99999,69.717,66.8,25.0
230580-99999,69.083,76.85,3.0
230740-99999,69.4,86.167,19.0
230780-99999,69.333,88.25,64.0
231050-99999,68.6,52.333,6.0
231140-99999,68.533,55.5,6.7
231460-99999,68.5,73.583,5.0
231740-99999,68.667,86.25,41.0
231790-99999,68.1,87.767,93.8
232050-99999,67.633,53.033,12.0
232190-99999,67.033,59.4,83.0
232204-99999,57.19,65.324,115.2
232260-99999,67.483,64.017,172.0
232420-99999,67.683,72.883,12.0
232560-99999,67.467,78.733,8.0
232740-99999,67.467,86.567,28.0
233050-99999,66.25,52.55,22.0
233240-99999,66.433,60.767,62.0
233300-99999,66.533,66.667,16.0
233310-99999,66.9,65.667,890.0
233330-99999,66.8,68.883,32.0
233390-99999,66.033,68.683,35.9
233410-99999,66.833,70.833,8.0
233450-99999,66.633,72.933,7.0
233650-99999,66.6,82.5,34.0
233750-99999,66.417,87.2,27.0
233830-99999,66.883,93.467,278.0
234050-99999,65.433,52.267,68.0
234120-99999,65.967,56.917,78.0
234180-99999,65.133,57.133,53.2
234260-99999,65.483,64.717,19.0
234310-99999,65.833,65.933,16.5
234450-99999,65.467,72.667,19.0
234630-99999,65.983,84.328,40.0
234650-99999,65.7,82.45,24.7
234710-99999,60.949,76.484,53.9
234720-99999,65.783,87.989,38.0
234840-99999,65.633,90.017,65.0
234990-99999,64.933,98.867,203.0
235030-99999,65.033,53.967,52.0
235270-99999,64.283,60.883,29.0
235520-99999,64.917,77.817,27.0
235780-99999,64.233,87.567,30.0
235890-99999,64.2,93.783,105.0
236060-99999,63.55,53.817,137.0
236250-99999,63.65,62.1,28.0
236280-99999,63.367,63.067,50.0
236290-99999,63.2,64.483,28.0
236310-99999,63.933,65.05,32.0
236320-99999,63.717,66.7,61.0
236350-99999,63.667,69.6,85.8
236440-99999,63.5,71.333,109.0
236560-99999,63.383,78.317,67.1
236620-99999,63.983,82.083,33.0
236780-99999,63.15,87.95,46.0
236910-99999,63.833,96.65,105.0
236990-99999,62.717,101.117,230.4
237010-99999,62.983,50.9,103.0
237110-99999,62.7,56.2,139.0
237240-99999,62.433,60.867,51.0
237340-99999,62.45,66.05,72.0
237450-99999,62.467,73.117,80.0
237480-99999,62.19,74.534,67.1
237740-99999,62.483,86.283,60.4
237760-99999,62.467,89.017,57.1
237880-99999,62.317,92.117,62.0
237890-99999,61.967,94.667,140.0
238030-99999,61.683,53.683,144.0
238040-99999,61.647,50.845,98.8
238120-99999,61.833,56.867,131.0
238230-99999,61.95,64.9,111.4
238380-99999,61.05,68.633,28.0
238410-99999,61.7,70.667,46.0
238430-99999,61.8,74.083,48.0
238470-99999,61.3,71.3,33.4
238490-99999,61.344,73.402,61.0
238590-99999,60.95,78.617,49.0
238620-99999,61.533,82.417,71.0
238670-99999,61.1,80.25,57.0
238840-99999,61.6,90.017,58.0
238910-99999,61.667,96.367,262.0
239040-99999,60.333,51.55,126.0
239090-99999,60.283,54.35,198.0
239140-99999,60.4,56.517,207.0
239210-99999,60.683,60.45,95.0
239230-99999,60.867,64.9,81.0
239290-99999,60.317,64.217,53.0
239330-99999,61.028,69.086,23.2
239390-99999,60.333,68.967,32.3
239460-99999,60.5,74.017,48.1
239550-99999,60.433,77.867,48.0
239660-99999,60.35,84.083,99.0
239730-99999,61.033,89.633,49.0
239750-99999,60.35,88.367,86.0
239820-99999,61.017,93.433,121.8
239860-99999,60.367,93.033,511.0
239870-99999,60.25,90.233,58.0
239920-99999,60.717,97.517,178.0
240510-99999,69.917,125.167,38.0
240710-99999,69.767,135.067,49.0
241050-99999,68.467,102.367,271.0
241250-99999,68.5,112.433,220.0
241360-99999,68.617,118.333,77.0
241430-99999,68.733,124.0,39.0
241660-99999,68.45,134.8,103.0
241970-99999,68.233,145.3,152.0
242190-99999,67.133,108.533,235.8
242660-99999,67.567,133.4,138.0
243220-99999,66.4,112.03,506.0
243290-99999,66.25,114.283,236.0
243430-99999,66.767,123.4,92.0
243710-99999,66.8,136.683,273.8
243960-99999,66.5,149.783,40.0
244490-99999,65.3,127.117,73.3
244770-99999,65.3,135.8,674.9
245070-99999,64.267,100.233,168.0
245380-99999,64.233,116.917,139.1
245570-99999,64.283,126.45,85.0
245610-99999,65.0,130.683,737.0
245850-99999,64.55,144.4,518.5
245980-99999,64.167,148.033,841.0
246290-99999,63.217,113.633,163.0
246390-99999,63.283,118.333,119.0
246410-99999,63.767,121.617,111.0
246430-99999,63.95,124.833,76.5
246520-99999,63.967,127.467,96.0
246560-99999,63.517,129.483,79.0
246610-99999,64.0,130.3,208.0
246680-99999,63.317,132.017,90.9
246710-99999,63.95,135.867,402.0
246790-99999,63.217,139.6,1287.9
246880-99999,63.25,143.15,741.0
246910-99999,63.833,145.6,800.9
247130-99999,62.883,108.433,246.0
247240-99999,63.033,112.483,422.0
247260-99999,62.535,114.039,352.0
247380-99999,62.15,117.65,133.0
247390-99999,62.283,119.85,308.2
247680-99999,62.033,132.6,186.0
247710-99999,62.783,136.85,288.6
247900-99999,62.783,148.167,655.0
248170-99999,61.267,108.017,291.0
248260-99999,61.617,114.617,353.7
248430-99999,61.917,124.55,199.1
248560-99999,61.483,129.15,115.0
248710-99999,61.867,135.5,140.6
248780-99999,61.133,137.983,613.0
248980-99999,61.117,149.633,574.5
249080-99999,60.333,102.267,260.0
249180-99999,60.05,108.083,295.2
249230-99999,60.717,114.883,234.0
249440-99999,60.4,120.417,229.6
249460-99999,60.6,124.033,139.0
249510-99999,60.817,125.317,118.0
249590-99999,62.017,129.717,101.0
249620-99999,60.9,131.983,146.0
249660-99999,60.383,134.45,170.0
249670-99999,60.467,130.0,171.0
249820-99999,60.717,142.783,398.0
249880-99999,60.083,142.333,198.0
250510-99999,69.783,170.597,3.4
251230-99999,68.75,161.283,28.0
251380-99999,68.117,164.167,94.0
251510-99999,68.883,170.783,4.7
251730-99999,68.9,-179.633,3.0
252060-99999,67.45,153.717,21.0
252480-99999,67.25,167.967,353.0
253250-99999,66.55,159.417,127.0
253350-99999,66.533,164.283,286.3
253560-99999,66.383,173.333,77.0
253720-99999,67.033,-178.917,138.0
253780-99999,66.35,-179.117,26.0
253990-99999,66.15,-169.833,3.0
254000-99999,65.733,150.9,43.0
254280-99999,65.233,160.533,264.0
254690-99999,65.183,176.767,18.5
255030-99999,64.75,153.967,98.0
255380-99999,64.217,164.233,326.0
255510-99999,64.683,170.417,26.0
255630-99999,64.735,177.741,59.1
255940-99999,64.378,-173.243,21.9
256210-99999,64.0,158.917,683.0
256270-99999,63.3,158.5,709.0
256480-99999,63.2,167.85,44.0
256560-99999,63.417,172.717,200.0
256770-99999,63.017,179.283,82.0
257000-99999,62.8,150.667,312.4
257030-99999,62.917,152.417,205.0
257050-99999,62.45,152.317,260.0
257150-99999,62.517,155.8,499.8
257440-99999,62.433,166.083,10.0
258080-99999,61.133,152.383,707.5
258160-99999,61.533,156.7,7.0
258210-99999,61.917,158.983,23.0
259020-99999,60.85,151.767,901.0
259040-99999,60.6,150.7,521.9
259130-99999,59.911,150.72,175.0
259160-99999,58.833,151.35,65.1
259190-99999,59.1,153.333,12.9
259220-99999,60.717,155.883,33.3
259270-99999,59.65,154.267,5.0
259320-99999,60.683,160.4,30.0
259410-99999,60.733,163.017,14.0
259540-99999,61.35,166.0,3.6
259560-99999,60.433,169.667,5.0
260290-99999,59.383,24.033,26.0
260380-99999,59.413,24.833,39.9
260450-99999,59.517,26.55,3.0
260460-99999,59.333,27.383,75.0
260580-99999,59.389,28.117,29.9
260590-99999,59.367,28.6,19.0
260630-99999,59.8,30.263,24.1
260635-99999,59.983,30.583,18.0
260780-99999,59.35,31.233,39.0
260940-99999,59.65,33.55,61.0
261148-99999,53.882,28.031,204.2
261150-99999,58.917,22.067,9.0
261160-99999,58.991,22.831,5.5
261161-99999,58.217,22.5,4.0
261240-99999,58.95,23.817,25.0
261280-99999,58.567,23.517,3.0
261340-99999,58.967,24.733,52.0
261350-99999,58.817,25.417,65.0
261410-99999,59.133,26.233,123.0
261440-99999,58.75,26.417,71.0
261450-99999,58.867,26.95,34.0
261670-99999,58.567,29.8,91.0
262140-99999,58.383,21.817,6.0
262180-99999,57.917,22.05,4.0
262260-99999,58.1,23.967,4.0
262270-99999,57.783,23.25,2.0
262290-99999,57.867,24.367,5.0
262310-99999,58.417,24.467,8.0
262330-99999,58.367,25.6,86.0
262420-99999,58.307,26.69,66.8
262470-99999,57.783,26.033,66.0
262490-99999,57.85,27.017,83.0
262580-99999,57.784,28.396,46.9
262750-99999,58.017,31.317,25.0
262980-99999,57.9,34.03,188.0
263130-99999,57.75,22.6,5.0
263240-99999,57.35,23.117,6.0
263480-99999,57.133,26.717,143.0
263590-99999,57.017,28.9,108.0
263780-99999,57.15,31.183,71.0
263890-99999,57.133,33.117,218.0
264030-99999,56.883,21.183,10.0
264050-99999,57.35,21.533,6.0
264060-99999,56.518,21.097,4.9
264160-99999,56.683,22.5,112.0
264220-99999,56.917,23.967,26.0
264290-99999,56.4,24.217,33.0
264350-99999,56.65,25.133,83.0
264360-99999,56.517,25.917,109.0
264770-99999,56.35,30.62,106.0
264980-99999,56.267,34.317,196.0
264990-99999,56.5,34.933,186.0
265020-99999,55.973,21.094,10.1
265021-99999,55.883,23.383,138.0
265090-99999,55.733,21.083,7.3
265180-99999,55.617,22.233,166.0
265240-99999,55.933,23.317,107.0
265310-99999,56.2,24.767,51.5
265440-99999,55.867,26.617,122.0
265540-99999,55.817,27.95,132.0
265850-99999,55.85,32.95,222.0
266290-99999,54.883,23.833,77.0
266295-99999,54.964,24.085,78.0
266330-99999,55.517,25.583,105.7
266430-99999,55.367,27.467,131.0
266450-99999,55.05,26.317,212.0
266530-99999,55.467,28.767,133.0
266570-99999,54.883,27.75,193.0
266590-99999,54.883,28.7,174.0
266660-99999,55.127,30.35,207.9
266661-99999,53.6,24.533,138.0
266950-99999,55.167,34.4,251.0
267020-99999,54.89,20.593,13.1
267300-99999,54.634,25.286,196.9
267590-99999,54.267,28.5,189.0
267630-99999,54.5,30.417,185.0
267810-99999,54.75,32.067,239.0
267950-99999,54.417,34.017,238.0
268250-99999,53.6,24.05,134.0
268320-99999,53.902,25.317,157.0
268500-99999,53.864,27.54,228.0
268530-99999,53.833,28.983,154.0
268550-99999,53.45,28.133,177.0
268630-99999,53.95,30.067,192.0
268640-99999,53.5,29.333,155.0
268780-99999,53.45,31.017,170.0
268820-99999,53.933,32.833,224.0
268870-99999,53.35,32.067,167.0
268940-99999,53.533,33.75,177.0
268980-99999,53.214,34.176,202.1
269410-99999,53.117,26.0,193.0
269510-99999,53.033,27.55,162.0
269610-99999,53.217,29.127,156.0
269660-99999,52.9,30.033,142.0
269970-99999,52.583,33.767,178.0
